time,source,model,temperature_1000hPa,relative_humidity_1000hPa,dew_point_1000hPa,cloud_cover_1000hPa,vertical_velocity_1000hPa,geopotential_height_1000hPa,temperature_925hPa,relative_humidity_925hPa,dew_point_925hPa,cloud_cover_925hPa,vertical_velocity_925hPa,geopotential_height_925hPa,temperature_850hPa,relative_humidity_850hPa,dew_point_850hPa,cloud_cover_850hPa,vertical_velocity_850hPa,geopotential_height_850hPa,temperature_700hPa,relative_humidity_700hPa,dew_point_700hPa,cloud_cover_700hPa,vertical_velocity_700hPa,geopotential_height_700hPa,temperature_600hPa,relative_humidity_600hPa,dew_point_600hPa,cloud_cover_600hPa,vertical_velocity_600hPa,geopotential_height_600hPa,temperature_500hPa,relative_humidity_500hPa,dew_point_500hPa,cloud_cover_500hPa,vertical_velocity_500hPa,geopotential_height_500hPa,temperature_400hPa,relative_humidity_400hPa,dew_point_400hPa,cloud_cover_400hPa,vertical_velocity_400hPa,geopotential_height_400hPa,temperature_300hPa,relative_humidity_300hPa,dew_point_300hPa,cloud_cover_300hPa,vertical_velocity_300hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms
2026-09-24T07:00,pressure_profile,best_match,70.0,80,63.5,0,0.0,308.399,74.3,39,47.8,0,-0.01,2529.528,72.0,23,32.1,0,0.0,4944.226,46.5,46,26.6,0,0.01,10341.207,29.0,36,5.5,0,0.0,14435.695,14.8,10,-32.1,0,0.01,19124.016,-6.4,7,-55.4,0,0.01,24646.802,-37.3,14,-68.9,0,0.01,31369.062,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T08:00,pressure_profile,best_match,71.1,76,63.1,0,0.0,321.522,74.9,37,46.9,0,-0.01,2542.651,71.8,23,32.0,0,0.02,4960.63,46.5,48,27.8,0,0.02,10354.331,29.3,35,5.0,0,-0.01,14448.819,15.2,10,-31.7,0,-0.03,19140.42,-6.4,7,-55.4,0,0.0,24658.956,-38.2,14,-69.7,0,0.0,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T09:00,pressure_profile,best_match,72.9,71,62.9,0,0.01,328.084,74.9,37,46.9,0,0.0,2549.213,71.5,24,32.8,0,0.02,4967.192,46.5,43,25.4,0,0.03,10357.611,29.3,33,3.4,0,0.0,14452.1,15.2,9,-34.5,0,-0.02,19146.982,-6.9,7,-55.9,0,0.01,24667.056,-38.2,14,-69.7,0,-0.03,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T10:00,pressure_profile,best_match,74.3,66,62.2,0,0.01,331.365,75.3,36,46.5,0,0.0,2555.775,71.3,24,32.7,0,0.01,4973.754,46.5,39,22.8,0,0.02,10360.893,29.7,30,2.0,0,0.01,14458.661,15.2,9,-34.5,0,-0.01,19150.262,-6.9,8,-52.3,0,0.0,24671.106,-37.3,14,-68.9,0,-0.03,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T11:00,pressure_profile,best_match,75.6,64,62.5,0,0.02,331.365,75.7,34,45.4,0,-0.02,2562.336,71.3,24,32.7,0,-0.01,4977.034,46.2,42,24.5,0,0.0,10367.454,30.0,28,0.4,0,0.01,14461.942,15.2,9,-34.5,0,0.0,19156.824,-6.9,7,-55.9,0,-0.01,24679.208,-37.3,14,-68.9,0,-0.01,31400.812,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T12:00,pressure_profile,best_match,76.6,61,62.2,0,0.02,318.242,77.1,31,44.1,0,-0.02,2552.494,72.0,25,34.2,0,-0.02,4973.754,46.5,44,26.0,0,-0.03,10364.173,30.0,28,0.4,0,0.0,14461.942,15.2,9,-34.5,0,0.02,19153.542,-6.9,7,-55.9,0,0.0,24675.156,-37.3,14,-68.9,0,-0.03,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T13:00,pressure_profile,best_match,77.2,59,61.7,0,0.02,305.118,77.5,31,44.5,0,-0.02,2542.651,72.2,26,35.4,0,-0.01,4967.192,46.8,43,25.6,0,-0.03,10360.893,30.3,28,0.7,0,-0.01,14461.942,14.8,9,-34.8,0,0.02,19150.262,-6.4,7,-55.4,0,-0.02,24671.106,-37.3,12,-71.1,0,-0.03,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T14:00,pressure_profile,best_match,76.3,61,61.8,5,0.02,295.276,78.1,30,44.1,0,-0.02,2532.808,72.2,27,36.4,0,-0.01,4960.63,47.1,34,20.4,0,-0.05,10351.05,30.7,28,1.0,0,-0.02,14455.381,14.8,9,-34.8,0,0.01,19146.982,-6.4,7,-55.4,0,-0.01,24667.056,-37.3,10,-73.8,0,-0.03,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T15:00,pressure_profile,best_match,76.1,63,62.6,5,0.02,282.152,79.4,26,41.6,0,-0.02,2522.966,72.4,27,36.5,0,0.0,4950.788,47.9,27,15.2,0,-0.03,10344.488,31.0,26,0.3,0,0.0,14455.381,14.8,9,-34.8,0,-0.01,19143.702,-6.4,7,-55.4,0,-0.01,24671.106,-37.3,8,-76.9,0,0.01,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T16:00,pressure_profile,best_match,75.9,65,63.3,0,0.02,272.31,79.6,26,41.7,0,-0.02,2513.123,72.4,29,38.4,0,-0.01,4940.945,48.2,27,15.4,0,-0.05,10341.207,31.3,26,0.6,0,0.0,14448.819,14.8,9,-34.8,0,0.01,19140.42,-6.4,7,-55.4,0,0.0,24667.056,-36.4,8,-76.2,0,-0.01,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T17:00,pressure_profile,best_match,77.2,62,63.2,0,0.02,259.186,80.6,25,41.6,0,0.0,2506.562,72.6,29,38.5,0,0.0,4934.384,48.2,31,19.0,0,-0.06,10337.927,31.0,26,0.3,0,-0.01,14448.819,14.4,10,-32.4,0,0.0,19137.138,-6.4,5,-59.9,0,-0.01,24663.004,-36.4,8,-76.2,0,-0.03,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T18:00,pressure_profile,best_match,75.4,66,63.2,0,0.03,269.029,78.7,32,46.3,0,0.03,2509.843,72.2,28,37.3,0,0.03,4934.384,48.2,44,27.5,0,-0.04,10337.927,31.0,25,-0.8,0,-0.02,14448.819,14.8,9,-34.8,0,-0.02,19140.42,-5.8,5,-59.5,0,-0.02,24667.056,-35.5,6,-79.5,0,-0.01,31400.812,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T19:00,pressure_profile,best_match,72.5,75,64.1,0,0.03,282.152,77.7,35,47.9,0,0.03,2513.123,71.8,28,36.9,0,0.02,4937.664,47.6,54,32.0,0,-0.02,10337.927,31.3,25,-0.5,0,-0.02,14448.819,15.6,9,-34.2,0,-0.03,19143.702,-5.8,3,-65.7,0,-0.06,24679.208,-35.5,8,-75.5,0,-0.03,31411.396,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T20:00,pressure_profile,best_match,72.0,76,64.0,0,0.02,295.276,76.7,38,49.2,0,0.01,2522.966,71.3,28,36.5,0,0.01,4944.226,47.6,54,32.0,0,-0.01,10344.488,31.7,24,-1.3,0,0.0,14455.381,16.0,9,-33.9,0,-0.03,19153.542,-4.7,5,-58.7,0,-0.02,24695.408,-33.7,10,-70.9,0,-0.04,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T21:00,pressure_profile,best_match,71.8,77,64.2,0,0.02,311.68,76.3,39,49.5,0,0.01,2536.089,71.1,28,36.3,0,0.0,4957.349,47.3,54,31.7,0,-0.02,10354.331,31.3,24,-1.6,0,0.0,14461.942,16.5,9,-33.5,0,-0.02,19160.106,-4.7,5,-58.7,0,-0.02,24711.61,-33.7,46,-47.1,0,0.0,31459.022,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T22:00,pressure_profile,best_match,71.6,77,64.0,0,0.01,305.118,76.1,39,49.4,0,0.0,2532.808,71.3,27,35.6,0,-0.02,4950.788,47.1,54,31.5,0,-0.03,10351.05,31.7,24,-1.3,0,-0.01,14461.942,16.9,7,-36.5,0,-0.01,19166.666,-4.7,5,-58.7,0,0.0,24723.762,-32.8,40,-48.6,0,0.0,31469.606,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-24T23:00,pressure_profile,best_match,71.4,77,63.8,0,0.01,308.399,74.7,42,50.1,0,0.01,2529.528,71.3,27,35.6,0,0.0,4947.507,46.8,59,33.2,0,0.0,10344.488,31.3,25,-0.5,0,0.01,14455.381,17.3,7,-36.1,0,-0.03,19163.386,-4.7,5,-58.7,0,-0.02,24719.71,-33.7,24,-57.6,0,-0.03,31474.894,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T00:00,pressure_profile,best_match,71.2,77,63.7,0,0.01,311.68,73.7,43,49.9,0,0.0,2529.528,70.9,27,35.2,0,0.01,4944.226,46.5,63,34.7,0,0.04,10337.927,31.0,25,-0.8,0,0.05,14442.258,17.3,7,-36.1,0,0.01,19153.542,-4.7,5,-58.7,0,-0.01,24711.61,-32.8,18,-61.3,0,-0.04,31469.606,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T01:00,pressure_profile,best_match,71.1,77,63.5,0,0.01,305.118,73.9,41,48.8,0,0.0,2526.247,70.9,26,34.3,0,0.0,4940.945,46.2,63,34.5,0,0.01,10334.646,30.7,26,-0.0,0,0.01,14435.695,17.3,6,-40.0,0,0.0,19146.982,-4.7,8,-50.5,0,0.02,24703.508,-31.9,20,-58.9,0,-0.03,31464.312,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T02:00,pressure_profile,best_match,70.9,77,63.3,0,0.0,301.837,73.7,40,47.9,0,0.01,2519.685,70.7,26,34.1,0,0.01,4934.384,46.0,59,32.4,0,0.0,10324.804,31.0,26,0.3,0,-0.03,14422.572,17.7,6,-39.7,0,-0.01,19143.702,-4.7,15,-40.6,0,0.02,24695.408,-32.8,26,-55.6,0,-0.01,31464.312,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T03:00,pressure_profile,best_match,70.7,77,63.1,0,0.0,301.837,73.0,41,47.9,0,0.01,2519.685,70.2,26,33.7,0,0.0,4931.103,46.2,47,26.9,0,0.0,10318.241,31.3,24,-1.6,0,-0.01,14419.291,17.7,6,-39.7,0,0.01,19140.42,-4.7,18,-37.1,0,-0.01,24691.358,-32.8,34,-51.3,0,-0.03,31464.312,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T04:00,pressure_profile,best_match,70.7,77,63.1,0,0.01,305.118,72.4,42,48.0,0,0.01,2522.966,70.0,26,33.5,0,0.03,4927.822,46.5,38,22.1,0,0.02,10314.961,31.7,21,-3.6,0,0.01,14416.011,17.3,6,-40.0,0,0.01,19137.138,-5.2,27,-30.9,0,-0.01,24687.308,-32.8,62,-41.2,0,-0.06,31459.022,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T05:00,pressure_profile,best_match,70.2,78,63.0,0,0.01,314.961,71.6,43,47.9,0,0.0,2529.528,69.4,27,33.9,0,0.0,4934.384,46.2,36,20.4,0,-0.01,10314.961,32.0,16,-8.9,0,-0.01,14412.729,17.7,6,-39.7,0,0.01,19137.138,-5.2,37,-25.0,0,-0.04,24691.358,-32.8,88,-35.1,10,-0.03,31464.312,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T06:00,pressure_profile,best_match,70.0,78,62.8,0,0.0,321.522,71.6,43,47.9,0,0.0,2536.089,68.9,27,33.6,0,0.01,4940.945,46.2,34,19.7,0,0.02,10318.241,32.0,14,-12.3,0,0.01,14416.011,18.1,6,-39.4,0,0.02,19140.42,-4.7,48,-19.3,0,-0.04,24695.408,-31.9,68,-38.8,0,-0.01,31469.606,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T07:00,pressure_profile,best_match,70.0,77,62.4,0,0.0,324.803,73.0,38,45.9,0,-0.02,2542.651,69.4,26,33.0,0,-0.03,4950.788,46.0,34,19.5,0,-0.04,10328.084,32.7,10,-18.0,0,-0.04,14425.854,18.1,6,-39.4,0,0.03,19150.262,-5.2,62,-15.0,0,0.0,24703.508,-31.9,70,-38.2,0,-0.01,31480.188,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T08:00,pressure_profile,best_match,71.2,73,62.1,0,0.0,334.646,72.6,39,46.2,0,0.01,2552.494,69.1,26,32.8,0,0.01,4957.349,46.0,32,17.9,0,0.0,10331.365,34.0,8,-22.5,0,-0.01,14438.977,18.1,6,-39.4,0,0.02,19166.666,-5.2,77,-10.7,0,-0.05,24715.662,-31.0,70,-37.4,0,-0.07,31496.062,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T09:00,pressure_profile,best_match,73.0,68,61.9,0,0.01,341.207,72.6,38,45.5,0,0.0,2562.336,69.4,25,32.0,0,-0.01,4967.192,45.7,31,16.8,0,0.0,10341.207,34.3,8,-22.3,0,0.0,14448.819,18.6,6,-39.1,0,-0.02,19179.792,-5.2,68,-13.0,0,-0.02,24731.862,-31.0,74,-36.4,0,0.0,31511.94,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T10:00,pressure_profile,best_match,75.0,62,61.1,0,0.01,341.207,72.8,36,44.3,0,-0.01,2565.617,69.6,24,31.2,0,-0.01,4970.473,45.7,30,16.0,0,0.01,10347.77,35.0,6,-25.2,0,0.01,14455.381,19.4,10,-28.4,0,0.0,19192.914,-5.2,70,-12.5,0,-0.04,24748.064,-31.0,70,-37.4,0,-0.01,31527.814,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T11:00,pressure_profile,best_match,77.0,56,60.1,0,0.01,337.927,73.9,33,43.0,0,-0.02,2568.898,70.0,23,30.5,0,-0.01,4980.315,45.7,28,14.2,0,-0.01,10354.331,35.3,6,-25.0,0,0.0,14465.224,19.4,14,-21.7,0,-0.02,19206.038,-4.7,70,-12.0,0,-0.02,24760.214,-31.0,86,-33.7,6,0.0,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T12:00,pressure_profile,best_match,78.6,51,59.0,0,0.01,328.084,74.1,34,44.0,0,-0.02,2565.617,70.0,23,30.5,0,-0.02,4973.754,46.0,27,13.5,0,-0.04,10351.05,35.3,6,-25.0,0,0.0,14461.942,19.8,21,-13.5,0,-0.02,19206.038,-4.7,72,-11.5,0,-0.01,24764.266,-31.9,94,-33.0,36,0.04,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T13:00,pressure_profile,best_match,79.2,50,58.9,0,0.02,314.961,74.9,34,44.7,0,-0.01,2555.775,70.7,22,30.0,0,-0.01,4967.192,46.5,21,8.8,0,-0.01,10347.77,35.3,6,-25.0,0,-0.02,14461.942,19.8,24,-11.0,0,0.0,19206.038,-4.7,68,-12.4,0,-0.01,24764.266,-31.9,100,-31.9,90,0.03,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T14:00,pressure_profile,best_match,78.1,55,60.6,0,0.02,298.556,75.7,33,44.6,0,-0.02,2539.37,70.7,21,28.8,0,-0.02,4954.069,46.8,20,7.8,0,-0.01,10331.365,36.0,6,-24.5,0,-0.02,14452.1,19.8,26,-9.8,0,0.0,19196.196,-4.7,58,-15.6,0,0.0,24760.214,-31.0,90,-32.9,16,-0.01,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T15:00,pressure_profile,best_match,76.5,59,61.1,0,0.02,285.433,76.1,33,44.9,0,-0.03,2526.247,71.1,21,29.2,0,-0.03,4940.945,47.1,17,4.0,0,-0.02,10321.522,36.0,6,-24.5,0,0.0,14442.258,19.8,26,-9.8,0,-0.01,19189.632,-4.1,53,-16.8,0,-0.02,24756.166,-31.0,90,-32.9,6,-0.01,31533.104,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T16:00,pressure_profile,best_match,76.1,60,61.2,3,0.02,275.591,77.5,28,41.8,0,-0.02,2513.123,71.3,20,28.2,0,-0.02,4934.384,47.1,16,2.5,0,-0.01,10311.68,36.0,6,-24.5,0,-0.01,14435.695,20.2,27,-8.4,0,-0.01,19186.352,-4.1,47,-19.4,0,-0.02,24756.166,-30.1,62,-38.6,0,0.0,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T17:00,pressure_profile,best_match,75.0,62,61.1,5,0.02,265.748,78.5,25,39.7,0,-0.02,2506.562,71.3,20,28.2,0,-0.03,4924.541,47.6,13,-0.4,0,-0.02,10305.118,36.3,6,-24.3,0,-0.01,14432.415,20.2,27,-8.4,0,-0.01,19183.07,-4.1,40,-22.4,0,-0.02,24756.166,-30.1,62,-38.6,0,0.0,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T18:00,pressure_profile,best_match,74.8,63,61.4,0,0.01,269.029,78.5,24,38.7,0,-0.01,2509.843,71.3,20,28.2,0,-0.02,4931.103,48.2,11,-3.8,0,-0.03,10308.399,36.6,6,-24.0,0,0.0,14438.977,20.2,27,-8.4,0,0.01,19192.914,-4.1,30,-27.8,0,-0.02,24764.266,-30.1,60,-39.2,0,-0.01,31554.274,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T19:00,pressure_profile,best_match,74.5,65,61.9,0,0.01,275.591,78.1,26,40.4,0,0.01,2516.404,71.1,20,28.0,0,0.02,4934.384,48.2,10,-6.0,0,0.0,10314.961,36.6,5,-28.2,0,-0.02,14445.538,20.7,27,-8.0,0,-0.02,19199.474,-3.5,28,-28.3,0,0.01,24776.418,-30.1,74,-35.5,0,0.0,31564.856,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T20:00,pressure_profile,best_match,74.7,65,62.1,0,0.01,288.714,77.3,28,41.6,0,0.0,2529.528,70.5,21,28.6,0,0.02,4947.507,48.2,10,-6.0,0,0.0,10321.522,37.0,5,-27.9,0,-0.01,14452.1,20.7,26,-9.1,0,0.01,19209.318,-2.9,32,-25.7,0,-0.02,24788.568,-30.1,70,-36.5,2,-0.03,31580.73,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T21:00,pressure_profile,best_match,74.7,64,61.7,0,0.01,301.837,76.7,31,43.8,0,0.02,2542.651,69.8,22,29.2,0,0.03,4957.349,48.2,10,-6.0,0,0.01,10328.084,37.3,5,-27.7,0,0.0,14461.942,20.7,24,-10.3,0,0.0,19222.442,-2.9,37,-23.0,0,-0.05,24800.718,-29.2,34,-48.0,0,-0.04,31596.606,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T22:00,pressure_profile,best_match,73.6,67,61.9,0,0.01,308.399,76.1,33,44.9,0,0.01,2545.932,69.4,23,30.0,0,0.01,4957.349,48.4,9,-8.2,0,0.01,10328.084,38.0,5,-27.2,0,-0.01,14461.942,20.7,20,-14.1,0,0.01,19225.722,-2.9,35,-23.9,0,0.0,24804.77,-29.2,52,-40.8,0,-0.03,31607.19,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-25T23:00,pressure_profile,best_match,73.0,69,62.3,0,0.01,311.68,75.1,34,44.8,0,0.01,2542.651,69.4,23,30.0,0,0.0,4954.069,48.4,9,-8.2,0,0.01,10321.522,38.3,5,-27.0,0,-0.01,14458.661,20.2,20,-14.5,0,0.01,19222.442,-2.9,33,-24.8,0,0.01,24796.67,-29.2,48,-42.2,0,0.01,31596.606,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T00:00,pressure_profile,best_match,72.7,69,61.9,0,0.01,305.118,74.9,32,43.1,0,-0.02,2536.089,69.1,23,29.8,0,-0.03,4944.226,48.4,8,-10.9,0,-0.02,10311.68,38.0,5,-27.2,0,-0.01,14445.538,20.7,21,-12.8,0,0.0,19212.598,-2.4,30,-26.2,0,0.02,24792.62,-29.2,42,-44.5,0,0.03,31586.02,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T01:00,pressure_profile,best_match,72.7,68,61.5,0,0.01,298.556,74.7,29,40.4,0,0.02,2526.247,68.9,24,30.6,0,0.02,4934.384,48.7,8,-10.7,0,0.0,10301.837,38.0,5,-27.2,0,0.0,14435.695,20.2,21,-13.1,0,0.02,19199.474,-2.4,23,-30.9,0,0.02,24780.466,-29.2,42,-44.5,0,0.01,31575.438,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T02:00,pressure_profile,best_match,72.1,69,61.4,0,0.01,301.837,73.9,28,38.8,0,0.01,2526.247,68.3,25,31.1,0,0.02,4931.103,47.9,9,-8.6,0,0.02,10291.995,37.6,4,-32.7,0,-0.01,14425.854,20.2,21,-13.1,0,0.01,19186.352,-2.4,15,-38.7,0,0.01,24776.418,-30.1,78,-34.6,2,0.06,31564.856,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T03:00,pressure_profile,best_match,71.8,69,61.1,0,0.0,298.556,74.1,26,37.1,0,0.0,2522.966,68.3,25,31.1,0,0.01,4927.822,48.2,8,-11.1,0,0.01,10285.434,37.6,4,-32.7,0,0.01,14422.572,19.8,21,-13.5,0,-0.01,19183.07,-2.4,13,-40.8,0,0.01,24760.214,-31.0,100,-31.0,100,0.03,31548.98,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T04:00,pressure_profile,best_match,72.0,68,60.8,0,0.0,298.556,73.9,26,36.9,0,0.01,2522.966,67.8,25,30.7,0,0.01,4924.541,47.9,8,-11.3,0,0.01,10282.152,37.6,4,-32.7,0,0.03,14416.011,20.2,20,-14.5,0,0.02,19176.51,-2.9,17,-37.4,0,0.02,24756.166,-29.2,64,-37.2,8,-0.01,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T05:00,pressure_profile,best_match,72.0,67,60.4,0,0.0,298.556,73.5,26,36.5,0,0.01,2522.966,67.6,25,30.5,0,0.02,4924.541,48.4,7,-14.0,0,0.0,10282.152,37.6,5,-27.4,0,0.01,14416.011,20.2,19,-16.0,0,0.02,19176.51,-2.9,17,-37.4,0,0.02,24752.114,-29.2,30,-50.1,0,-0.03,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T06:00,pressure_profile,best_match,71.8,67,60.2,0,0.0,305.118,73.3,25,35.4,0,-0.01,2529.528,67.2,26,31.1,0,0.0,4927.822,48.2,7,-14.2,0,-0.02,10285.434,37.3,5,-27.7,0,0.0,14416.011,20.2,17,-17.5,0,0.02,19173.228,-2.9,20,-34.1,0,-0.01,24756.166,-29.2,68,-36.2,4,-0.09,31554.274,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T07:00,pressure_profile,best_match,71.8,66,59.8,0,0.0,314.961,73.1,25,35.2,0,0.02,2539.37,67.0,26,31.0,0,0.03,4937.664,48.2,7,-14.2,0,0.01,10291.995,37.0,5,-27.9,0,0.02,14422.572,19.8,17,-17.9,0,0.03,19176.51,-2.4,23,-30.9,0,0.0,24756.166,-30.1,78,-34.6,4,-0.1,31575.438,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T08:00,pressure_profile,best_match,72.5,64,59.6,0,0.0,331.365,73.0,25,35.1,0,-0.01,2555.775,66.5,27,31.5,0,0.0,4950.788,47.9,7,-14.4,0,-0.02,10301.837,37.0,5,-27.9,0,0.01,14429.134,20.2,16,-19.2,0,0.02,19186.352,-2.9,25,-30.1,0,0.01,24764.266,-29.2,72,-35.1,0,-0.01,31580.73,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T09:00,pressure_profile,best_match,74.8,55,57.6,0,0.0,337.927,73.1,24,34.2,0,0.0,2562.336,66.5,27,31.5,0,0.01,4960.63,48.2,7,-14.2,0,0.0,10311.68,37.0,5,-27.9,0,0.01,14442.258,19.8,14,-21.4,0,0.03,19196.196,-2.4,17,-36.9,0,-0.01,24776.418,-28.3,100,-28.3,88,-0.01,31591.312,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T10:00,pressure_profile,best_match,77.0,47,55.2,0,0.01,337.927,73.5,24,34.5,0,0.0,2568.898,66.5,26,30.6,0,0.01,4967.192,48.4,7,-14.0,0,0.01,10321.522,37.0,5,-27.9,0,0.03,14452.1,20.2,14,-21.1,0,0.02,19209.318,-2.4,17,-36.9,0,-0.01,24788.568,-28.3,70,-34.8,0,-0.01,31607.19,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T11:00,pressure_profile,best_match,78.6,43,54.3,0,0.02,344.488,73.3,27,37.3,0,0.0,2578.74,66.3,26,30.4,0,0.02,4973.754,47.9,7,-14.4,0,0.01,10324.804,37.0,5,-27.9,0,0.01,14455.381,20.2,13,-23.1,0,0.0,19212.598,-1.8,18,-34.7,0,-0.01,24792.62,-28.3,82,-31.9,2,-0.03,31623.064,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T12:00,pressure_profile,best_match,79.0,43,54.6,0,0.02,334.646,73.3,29,39.2,0,-0.03,2572.179,66.3,26,30.4,0,-0.01,4970.473,47.9,7,-14.4,0,0.0,10321.522,37.0,5,-27.9,0,0.03,14452.1,20.2,13,-23.1,0,0.03,19212.598,-1.8,43,-18.7,0,-0.02,24792.62,-28.3,96,-29.1,46,-0.03,31623.064,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T13:00,pressure_profile,best_match,79.2,43,54.7,0,0.02,321.522,74.5,27,38.3,0,-0.02,2559.055,67.0,24,29.0,0,-0.01,4960.63,48.2,7,-14.2,0,0.0,10318.241,36.3,6,-24.3,0,0.02,14445.538,20.7,13,-22.7,0,0.0,19202.756,-1.2,25,-28.6,0,-0.01,24784.518,-26.5,92,-28.0,22,0.0,31617.772,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T14:00,pressure_profile,best_match,79.0,44,55.2,0,0.02,301.837,75.1,25,36.9,0,-0.02,2542.651,67.0,24,29.0,0,0.0,4947.507,48.2,7,-14.2,0,0.0,10301.837,36.0,6,-24.5,0,-0.01,14432.415,20.7,13,-22.7,0,-0.02,19183.07,-1.2,13,-39.8,0,-0.02,24768.316,-26.5,92,-28.0,4,0.01,31612.478,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
2026-09-26T15:00,pressure_profile,best_match,78.1,45,55.0,0,0.02,285.433,75.5,25,37.2,0,-0.03,2526.247,67.2,22,27.0,0,-0.02,4927.822,48.2,7,-14.2,0,0.0,10285.434,36.3,6,-24.3,0,-0.02,14416.011,20.7,13,-22.7,0,-0.02,19169.948,-0.6,8,-47.4,0,-0.02,24760.214,-27.4,72,-33.4,0,-0.04,31607.19,America/Los_Angeles,34.03202,-118.52633,86.0,88.20927143096924
